cve_id,component,severity,cvss_vector,year,version_rule,ref_count,summary
CVE-2026-53833,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""2026.4.29""",2,OpenClaw 2026.4.29 之前版本 QQBot 流式命令授权绕过漏洞
CVE-2026-53834,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2026,"version < ""2026.4.27""",2,OpenClaw QQBot 预分发斜杠命令授权绕过漏洞
CVE-2026-53835,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.5.6""",2,OpenClaw 2026.5.6 之前版本中飞书动态 Agent 绑定的配置执行绕过漏洞
CVE-2026-53836,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.5.12""",2,OpenClaw PowerShell 编码命令白名单绕过漏洞
CVE-2026-53837,OpenClaw,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version < ""2026.5.6""",2,OpenClaw Mattermost 事件处理器访问控制不当，可绕过私信策略决策
CVE-2026-53838,OpenClaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.5.27""",2,OpenClaw 节点配对重连状态突变绕过漏洞
CVE-2026-53839,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.5.7""",2,OpenClaw 受信重试端点验证中的主机名前缀匹配绕过漏洞
CVE-2026-53840,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,2026,"version < ""2026.5.12""",2,OpenClaw streamable-http MCP 跨域重定向请求头泄露
CVE-2026-53841,OpenClaw,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:A/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N,2026,"version < ""2026.5.12""",3,OpenClaw 导出会话 HTML 中存在不安全 Markdown 链接导致的跨站脚本漏洞
CVE-2026-53842,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,2026,"version < ""2026.5.2""",2,OpenClaw 2026.5.2 之前版本存在通过 CLOUDSDK_PYTHON 的环境变量注入漏洞
CVE-2026-53843,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""2026.5.26""",2,配对域设备会话恢复已撤销节点令牌权限的授权绕过漏洞
CVE-2026-53844,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""2026.4.29""",2,OpenClaw memory-wiki 共享搜索会话可见性检查绕过漏洞
CVE-2026-53846,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,2026,"version < ""2026.4.29""",2,OpenClaw 安装助手路径遍历漏洞，允许工作区 .env 覆盖 npm_execpath 配置
CVE-2026-53849,OpenClaw,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,2026,"version < ""2026.5.7""",2,OpenClaw allowFrom 功能使用可变 Discord 显示名称导致权限提升
CVE-2026-53853,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,2026,"version < ""2026.5.12""",2,Linux 与 macOS 平台 exec 允许列表中的参数模式验证绕过漏洞
CVE-2026-53855,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""2026.4.2""",3,OpenClaw 通过 shell 位置参数绕过 inline-eval 检查，允许已认证操作者规避严格白名单校验
CVE-2026-53857,OpenClaw,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,2026,"version < ""2026.5.3""",3,OpenClaw Zalo allowFrom 策略绑定可变显示名称导致认证绕过
CVE-2026-53858,OpenClaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,2026,"version < ""2026.5.2""",2,OpenClaw 2026.5.2 之前版本存在环境变量注入漏洞
CVE-2026-53863,OpenClaw,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:L/VI:H/VA:N/SC:N/SI:N/SA:N,2026,"version < ""2026.4.25""",3,OpenClaw 工具组策略未校验组 ID 导致授权绕过漏洞
CVE-2026-53864,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""2026.5.26""",2,宿主环境消毒器净化不足导致 Node.js 控制变量绕过验证
CVE-2026-53865,OpenClaw,HIGH,CVSS:4.0/AV:L/AC:L/AT:P/PR:L/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N,2026,"version < ""2026.5.2""",3,OpenClaw 维护任务执行中的路径遍历漏洞，允许工作区派生的服务路径影响回收站命令选择
CVE-2026-53866,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:L,2026,"version < ""2026.5.12""",3,OpenClaw 2026.5.12 之前版本 - Shell 内联命令解析白名单绕过漏洞
CVE-2026-6011,OpenClaw,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""2026.1.29""",5,OpenClaw 2026.1.26 及之前版本在 assertPublicHostname 处理器（web-fetch.ts）中存在 SSRF 漏洞
CVE-2026-8305,OpenClaw,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""2026.2.12""",6,OpenClaw bluebubbles Webhook 身份认证绕过漏洞
CVE-2025-3622,Xinference,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2025,"version <= ""1.4.1""",3,Xorbits Inference up to 1.4.1中的严重反序列化漏洞
CVE-2025-45424,Xinference,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2025,"version < ""1.4.0""",3,Xinference中存在访问控制不当问题，允许未认证访问Web图形界面
CVE-2026-8719,ai-engine-wordpress,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version == ""3.4.9""",3,AI Engine WordPress 插件 MCP OAuth 授权缺陷——订阅者权限可提升至管理员
CVE-2024-0455,anythingllm,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2024,,3,AnythingLLM Web Scraper 漏洞
CVE-2024-0549,anythingllm,HIGH,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2024,,3,anythingllm 存在相对路径遍历漏洞
CVE-2024-0759,anythingllm,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,2024,,3,AnythingLLM 内部网络链接抓取漏洞
CVE-2024-0765,anythingllm,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,2024,,3,AnythingLLM 数据泄露漏洞
CVE-2024-10513,anythingllm,HIGH,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""1.2.2""",3,“文档上传管理器”功能中的路径遍历漏洞
CVE-2024-13060,anythingllm,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2024,"version < ""1.3.1""",3,AnythingLLM Docker中的漏洞允许未经授权的访问用户头像。
CVE-2024-3279,anythingllm,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,2024,,3,anythingllm 应用程序导入端点存在不当访问控制漏洞
CVE-2024-3570,anythingllm,LOW,CVSS:3.0/AV:L/AC:H/PR:H/UI:R/S:U/C:N/I:N/A:N,2024,,3,AnythingLLM 存储型跨站脚本（XSS）漏洞
CVE-2024-5211,anythingllm,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,2024,,3,anythingllm 路径遍历漏洞
CVE-2025-63390,anythingllm,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2025,"version <= ""1.8.5""",4,AnythingLLM 中通过 /api/workspaces 端点进行的身份验证绕过。
CVE-2026-32617,anythingllm,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:L,2026,"version <= ""1.11.1""",3,Mintplexlabs anythingllm AnythingLLM 宽松的 CORS 策略漏洞
CVE-2026-32626,anythingllm,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,2026,"version <= ""1.11.1""",4,AnythingLLM 流式阶段 XSS 到 RCE（通过 LLM 响应注入浏览器扩展工具）
CVE-2026-32628,anythingllm,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.11.1""",4,Mintplexlabs anythingllm AnythingLLM 内置 SQL Agent 插件中存在 SQL 注入漏洞（未过滤 table_name 参数）
CVE-2026-32715,anythingllm,LOW,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:N,2026,"version <= ""1.11.1""",4,Mintplexlabs anythingllm AnythingLLM Manager 角色权限绕过，可访问仅限管理员的系统偏好设置
CVE-2026-32717,anythingllm,LOW,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,2026,"version <= ""1.11.1""",4,Mintplexlabs anythingllm AnythingLLM 访问控制绕过：已暂停用户可继续使用浏览器扩展 API 密钥
CVE-2026-32719,anythingllm,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.11.1""",4,Mintplexlabs anythingllm AnythingLLM 社区中心插件导入存在 Zip Slip 路径遍历和代码执行漏洞
CVE-2026-41318,anythingllm,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:L/A:N,2026,"version < ""1.12.1""",2,AnythingLLM 1.12.1 以下版本 Chartable 组件图表标题未过滤导致存储型 DOM XSS
CVE-2026-5627,anythingllm,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.9.1""",4,AnythingLLM AgentFlows 组件存在路径穿越漏洞，可读取或删除任意 .json 文件
CVE-2026-30950,autogpt,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,2026,"version >= ""0.6.36"" && version < ""0.6.51""",5,AutoGPT 平台存在经身份验证的会话劫持漏洞（IDOR 越权访问）
CVE-2026-33232,autogpt,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2026,"version >= ""0.4.2"" && version < ""0.6.52""",3,AutoGPT Platform 存在未经认证的拒绝服务漏洞，可通过无限制磁盘空间消耗触发。
CVE-2026-33233,autogpt,HIGH,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,2026,"version >= ""0.6.34"" && version < ""0.6.52""",2,AutoGPT Platform 后端使用 pickle.loads 反序列化 Redis 缓存字节时未进行完整性/真实性校验，攻击者可通过缓存投毒实现任意代码执行。
CVE-2026-33744,bentoml,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version <= ""1.4.36""",3,BentoML bentofile.yaml 中 system_packages 字段存在 Dockerfile 命令注入漏洞
CVE-2026-35043,bentoml,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""1.4.38""",2,BentoML 云部署路径 system_packages 字段存在 OS 命令注入漏洞（CWE-78）
CVE-2026-44345,bentoml,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""1.4.39""",3,BentoML 通过 bento.yaml 中未经过滤的 docker.base_image 字段实现 Dockerfile 命令注入
CVE-2026-44346,bentoml,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2026,"version < ""1.4.39""",2,BentoML 通过 bentofile.yaml 中 envs[*].name 字段实现 Dockerfile 命令注入（CVE-2026-33744 的兄弟补丁绕过漏洞）
CVE-2026-23882,blinko,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""1.8.4""",1,Blinko MCP Server 任意命令执行漏洞（未验证命令参数）
CVE-2026-46695,boxlite,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:N,2026,"version < ""0.9.0""",2,BoxLite 只读卷挂载绕过漏洞允许沙箱逃逸并实现对宿主机文件的任意写入
CVE-2026-48146,budibase,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,2026,"version < ""3.39.0""",2,Budibase OAuth2 Token Fetch 服务端请求伪造（SSRF）漏洞
CVE-2024-3234,chuanhuchatgpt,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""20240305""",3,chuanhuchatgpt应用程序的路径遍历漏洞
CVE-2018-14668,clickhouse,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2018,"version < ""1.1.54388""",2,ClickHouse 远程表函数跨协议请求伪造漏洞
CVE-2018-14669,clickhouse,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2018,"version < ""1.1.54390""",2,ClickHouse MySQL客户端文件读取漏洞
CVE-2018-14670,clickhouse,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2018,"version < ""1.1.54131""",2,ClickHouse 1.1.54131之前版本deb包配置错误可能导致数据库被未授权使用
CVE-2018-14671,clickhouse,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2018,"version < ""18.10.3""",2,ClickHouse unixODBC 远程代码执行漏洞
CVE-2018-14672,clickhouse,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2018,"version < ""18.12.13""",2,ClickHouse 在加载 CatBoost 模型时的路径遍历漏洞
CVE-2019-15024,clickhouse,MEDIUM,,2019,"version < ""19.14.3""",2,ClickHouse ZooKeeper 注册漏洞
CVE-2019-16535,clickhouse,HIGH,,2019,"version < ""19.14.0""",2,ClickHouse 解压缩算法中的越界读取、写入及整数下溢漏洞
CVE-2019-16536,clickhouse,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:H/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,2019,"version < ""19.14.3.3""",2,在19.14.3.3之前的Clickhouse版本中，堆栈溢出导致DoS
CVE-2019-18657,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2019,"version < ""19.13.5.44""",4,ClickHouse HTTP头注入漏洞
CVE-2021-25263,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2021,"version < ""20.8.18.32"" || (version < ""21.1.9.41"" && version != ""21.1.x"") || version < ""21.2.9.41"" || version < ""21.3.6.55"" || version < ""21.4.3.21""",3,Clickhouse 文件读取漏洞
CVE-2021-4104,clickhouse,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,2021,"version < ""2.0.7""",4,使用log4j配置中的JMSAppender可能导致反序列化不受信任的数据
CVE-2021-42387,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,2021,,3,Clickhouse的LZ4压缩编解码器堆越界读取漏洞
CVE-2021-42388,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,2021,,3,Clickhouse的LZ4压缩编解码器堆越界读取漏洞
CVE-2021-42389,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021,,2,Clickhouse Delta压缩编解码器中的除零漏洞
CVE-2021-42390,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021,"version < ""21.3.7.1""",0,Clickhouse DeltaDouble 压缩编解码器中的除零漏洞
CVE-2021-42391,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021,,2,Clickhouse Gorilla压缩编解码器中的除零漏洞
CVE-2021-43304,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2021,,3,Clickhouse的LZ4压缩编解码器中的堆缓冲区溢出漏洞
CVE-2021-43305,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2021,,3,Clickhouse的LZ4压缩编解码器堆缓冲区溢出漏洞
CVE-2022-44010,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2022,"version < ""22.9.1.2603""",2,ClickHouse 堆缓冲区溢出漏洞
CVE-2022-44011,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022,"version < ""22.9.1.2603""",2,ClickHouse 堆缓冲区溢出漏洞
CVE-2024-23689,clickhouse,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,2024,"version > ""0"" && version < ""0.4.6""",7,ClickHouse客户端异常中客户端证书密码泄露。
CVE-2024-41436,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version = ""24.3.3.102""",3,ClickHouse缓冲区溢出漏洞
CVE-2025-1386,clickhouse,MEDIUM,CVSS:4.0/AV:N/AC:H/AT:N/PR:H/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N,2025,"version > ""0"" && version < ""0.65.0""",0,ch-go 库中存在的查询走私漏洞。
CVE-2025-1520,clickhouse,HIGH,CVSS:3.0/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version > ""0"" && version <= ""1.10.7""",4,PostHog 插件服务器 SQL 注入漏洞允许远程代码执行。
CVE-2025-52969,clickhouse,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:L/A:N,2025,"version == ""25.7.1.557""",2,低权限用户可通过 ClickHouse 中的 Executable() 表执行 Shell 命令
CVE-2024-12952,comfy_mtb,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2024,"version <= ""0.1.4""",8,comfy_mtb代码注入漏洞
CVE-2024-10099,comfyui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2024,"version < ""0.2.3""",2,ComfyUI 存储型跨站脚本（XSS）漏洞
CVE-2024-10481,comfyui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2024,"version <= ""0.2.2""",2,comfyanonymous/comfyui 版本直至 v0.2.2 存在 CSRF 漏洞
CVE-2024-12882,comfyui,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""0.2.5""",2,comfyui中的非盲SSRF漏洞
CVE-2024-6673,comfyui,MEDIUM,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,2024,"version >= ""9.9""",3,lollms-webui 的 `install_comfyui` 端点中存在跨站请求伪造 (CSRF) 漏洞。
CVE-2025-6092,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2025,"version < ""0.3.40""",5,comfyui版本0.3.39及之前版本中的跨站脚本漏洞
CVE-2025-6107,comfyui,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:L,2025,"version <= ""0.3.40""",6,comfyui 0.3.40中的漏洞允许远程操作对象属性。
CVE-2025-67303,comfyui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2025,"version < ""3.38""",3,ComfyUI-Manager 将敏感文件存储在保护不足的位置。
CVE-2026-22777,comfyui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2026,"version < ""3.39.2"" || (version >= ""4.0.0"" && version < ""4.0.5"")",4,ComfyUI-Manager 的配置处理程序中存在 CRLF 注入漏洞。
CVE-2026-6589,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2026,"version <= ""0.13.0""",3,ComfyUI 0.13.0 及以下版本存在跨站请求伪造（CSRF）漏洞，位于 server.py 的 create_origin_only_middleware 函数中。
CVE-2026-6590,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version <= ""0.13.0""",3,ComfyUI 0.13.0 及以下版本存在路径穿越漏洞，漏洞位于 app/model_manager.py 的 get_model_preview 函数。
CVE-2026-6591,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version <= ""0.13.0""",3,ComfyUI LoadImage 节点路径遍历漏洞，允许远程已认证攻击者读取任意文件
CVE-2026-6592,comfyui,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,2026,"version <= ""0.13.0""",3,ComfyUI userdata 端点存储型跨站脚本（XSS）漏洞
CVE-2026-6593,comfyui,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,2026,"version <= ""0.13.0""",3,ComfyUI 0.13.0 及以下版本存在跨站脚本（XSS）漏洞，漏洞位于 server.py 的 View Endpoint。
CVE-2026-2275,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,2026,"version <= ""1.14.1""",3,CrewAI CodeInterpreterTool SandboxPython Fallback Remote Code Execution
CVE-2026-2286,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.14.1""",2,CrewAI Server-Side Request Forgery (SSRF) allows access to internal and cloud metadata endpoints
CVE-2026-2287,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.14.1""",2,CrewAI Docker runtime check bypass leads to remote code execution via insecure sandbox fallback
CVE-2024-10096,dask,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version > ""0"" && version <= ""2024.8.2""",3,Dask 因 pickle 序列化而存在命令注入漏洞。
CVE-2026-23528,dask,MEDIUM,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,2026,"version > ""0"" && version < ""2026.1.0""",4,Dask Distributed 存在远程代码执行漏洞，起因是 Jupyter Proxy 和 Dashboard 中存在跨站脚本 (XSS) 错误。
CVE-2026-43624,f5-tts,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""1.1.21""",3,F5-TTS 1.1.20 及更早版本在微调 Gradio 处理器中存在路径遍历漏洞
CVE-2024-10044,fastchat,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,2024,,2,fastchat Controller API Server的SSRF漏洞
CVE-2024-10907,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.2.37""",2,fastchat中由于对多部分边界处理不当导致的拒绝服务（DoS）漏洞
CVE-2024-10908,fastchat,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,2024,"version < ""0.2.37""",2,fastchat中的开放重定向漏洞允许远程未经身份验证的攻击者将用户重定向到任意网站。
CVE-2024-10912,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.2.37""",2,文件上传功能中的拒绝服务（DoS）漏洞
CVE-2024-11603,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""0.2.37""",2,fastchat中的服务器端请求伪造（SSRF）漏洞
CVE-2024-12376,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""git 2c68a13""",2,lm-sys/fastchat中的服务器端请求伪造(SSRF)漏洞
CVE-2025-3677,fastchat,CRITICAL,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2025,"version < ""0.2.37""",5,lm-sys fastchat中最高至0.2.36版本的严重反序列化漏洞。
CVE-2026-6607,fastchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2026,"version <= ""0.2.36""",2,FastChat 0.2.36 及以下版本 Worker API api_generate 端点存在远程 DoS 资源耗尽漏洞
CVE-2026-6608,fastchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,2026,"version <= ""0.2.36""",2,FastChat 0.2.36 及以下版本 Arena Side-by-Side View add_text 处理程序存在控制流错误漏洞
CVE-2026-40351,fastgpt,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""4.14.9.5""",2,FastGPT loginByPassword 接口 NoSQL 注入导致认证绕过
CVE-2026-42302,fastgpt,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""4.14.10"" && version < ""4.14.13""",4,FastGPT agent-sandbox 因 code-server 配置错误导致未授权远程代码执行
CVE-2024-11602,feast,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,2024,"version == ""0.40.0""",2,feast-dev/feast版本0.40.0中的不安全CORS配置
CVE-2025-11157,feast,HIGH,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version > ""0"" && version < ""0.54.0""",5,Feast 存在反序列化不受信任数据漏洞，导致远程代码执行。
CVE-2024-58351,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""2.1.4""",2,Flowise 2.1.4 之前版本存在通过 overrideConfig 实现的远程代码执行漏洞
